id,StartUp,Country,Year,Raised,ESG,E,S,G,Cluster
5106,Kings Distributed Systems,Canada,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5107,LAMP,Canada,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5108,Lendium.tech,Belarus,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5109,Levblockchain LVE,Greece,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5110,Libidocoin,United States,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5111,LoopX,Germany,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5112,Lotus,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5113,Love Coins,Australia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5114,Magos,Switzerland,2017,1363027.0,0.0,0.0,0.0,0.0,"(1, 1)"
5115,MindSports,"Hong Kong SAR, China",0,1680300.0,0.0,0.0,0.0,0.0,"(3, 1)"
5116,Moncrypt,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5117,MoxyOne,Australia,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5118,MSC,Singapore,0,5337587.0,0.0,0.0,0.0,0.0,"(0, 2)"
5119,Mundus,Taiwan,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5120,Nilecoin,United States,2018,0.0,0.004,0.0,0.004,0.0,"(4, 4)"
5121,NuHelp,United Arab Emirates,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5122,Online Berry,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5123,Orozu,United Kingdom,0,5015678.0,0.0,0.0,0.0,0.0,"(2, 1)"
5124,PROPX NanoChain,South Africa,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5126,Pungo,Georgia,0,3000000.0,0.0,0.0,0.0,0.0,"(3, 0)"
5127,RealtyCoin,Chile,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5128,Redchain,Serbia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5129,Requitix,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5130,Retail Coin,Netherlands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5131,Rhizome,France,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5132,Rocket Pool,Turkey,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5133,RUSTBITS,United States,0,500000.0,0.0,0.0,0.0,0.0,"(3, 3)"
5134,RyptoX,Belize,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5135,SalesHustler,Lithuania,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5136,Shercoin,Cayman Islands,0,36000000.0,0.0,0.0,0.0,0.0,"(2, 0)"
5137,SolarStake,Thailand,2019,0.0,0.017,0.007,0.0,0.01,"(4, 4)"
5138,Sorgin,Russian Federation,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5139,startAround,France,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5140,Stealth Project,Canada,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5141,Sur-Ple,"Korea, Rep.",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5142,Tap,Gibraltar,2019,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5143,The Main Global Bank,Cyprus,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5145,TrillHUB,Czech Republic,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5146,TrueGOLD,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5147,TudorPAY,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5148,U Run It,"Hong Kong SAR, China",2018,10000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
5149,Universal Brand,"Hong Kong SAR, China",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5150,ValueCash,india,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5151,vDice,Russian Federation,0,3000000.0,0.0,0.0,0.0,0.0,"(3, 0)"
5152,Vice Industry Token,Canada,2018,14505305.0,0.0,0.0,0.0,0.0,"(0, 2)"
5153,Vionex,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5154,Vista Fintech,Canada,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5155,Vitavisor,Russian Federation,2017,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5156,xDeck,"Hong Kong SAR, China",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5157,ZAPIT,India,0,1185990.0,0.0,0.0,0.0,0.0,"(1, 1)"
5158,ZeroTraffic,Canada,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5159,Abab,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5160,Acumen,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5161,adCircle,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5162,Adenium,Switzerland,0,1924809.0,0.0,0.0,0.0,0.0,"(3, 1)"
5163,AIRCOIN,Ukraine,0,27987875.0,0.006,0.0,0.004,0.002,"(0, 2)"
5165,ANTIMASS ICO,United States,0,1250000.0,0.0,0.0,0.0,0.0,"(1, 1)"
5168,Battle Ball,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5169,bitarq,Malaysia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5170,BITCAPTERA,Canada,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5172,BlockAV,China,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5173,BLOOMZED,Kazakhstan,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5174,bmy.guide,Romania,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5175,bounty0x,Australia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5176,CafeCoin,British Virgin Islands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5177,CHRYSOS,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5178,Cloe,Malta,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5179,Connect,Cyprus,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5180,Consolo,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5182,CryptoLink Network,Russian Federation,2018,14623425.0,0.0,0.0,0.0,0.0,"(0, 2)"
5183,CUBE,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5184,DOX.NETWORK,Spain,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5185,Edgeless,Lithuania,0,2000000.0,0.0,0.0,0.0,0.0,"(3, 1)"
5186,EtherFlyer,Japan,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5187,EtherJack.io,Lithuania,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5188,EtherSportz,United States,0,3500000.0,0.0,0.0,0.0,0.0,"(2, 1)"
5189,FruoCoin,Belize,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5190,GigaHash Miner,Iceland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5191,Hazza,Belarus,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5192,Hyde and Co,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5193,ivmedia,Singapore,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5194,Luxure Global Citizen,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5195,Lytictail,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5196,Lyves,Netherlands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5197,Mahra,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5198,modum,Switzerland,0,13500000.0,0.0,0.0,0.0,0.0,"(0, 2)"
5200,NOVAcool,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5201,Patriot,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5202,PCC,Cambodia,2017,1150000.0,0.0,0.0,0.0,0.0,"(1, 1)"
5203,Plenus,"Hong Kong SAR, China",2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5204,Pontem Inc.,Belgium,0,2500000.0,0.0,0.0,0.0,0.0,"(3, 0)"
5205,Power Minex,Serbia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5207,S-coin,Taiwan,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5208,Serenity,Russian Federation,2018,3935974.0,0.0,0.0,0.0,0.0,"(2, 1)"
5209,sexService.io,Albania,2017,450000.0,0.0,0.0,0.0,0.0,"(3, 3)"
5210,ShineCoin,United States,0,2477.0,0.0,0.0,0.0,0.0,"(4, 2)"
5211,Signal Trader platform,Indonesia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5212,Skye Properties,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5213,Skytale,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5214,Smart Investment Fund,United Kingdom,0,1728440.0,0.008,0.0,0.0,0.008,"(3, 1)"
5215,SpryOne,Cayman Islands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5216,Stocks.Bet,Russian Federation,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5217,Tavitt,Thailand,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5218,TeamCoin,Belgium,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5219,Teleport,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5221,Thai Club Coin,United Arab Emirates,0,738810.0,0.0,0.0,0.0,0.0,"(1, 1)"
5222,Tor,Estonia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5223,TrafficX,United Arab Emirates,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5224,Trevi Token,United States,0,501000.0,0.0,0.0,0.0,0.0,"(3, 3)"
5225,Ucoin Cash,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5226,VASYA,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5227,Vault12,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5228,Veritaseum,United States,0,6480882.0,0.0,0.0,0.0,0.0,"(0, 2)"
5229,Vid,Cayman Islands,2019,494789.0,0.0,0.0,0.0,0.0,"(3, 3)"
5230,Virtual Cash Back,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5231,VL Coin,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5232,ZenGold,China,0,1908960.0,0.0,0.0,0.0,0.0,"(3, 1)"
5233,ACT,Switzerland,0,500000.0,0.0,0.0,0.0,0.0,"(3, 3)"
5234,Augmentors,South Africa,0,1069525.0,0.0,0.0,0.0,0.0,"(1, 1)"
5235,Bankcoin,Bangladesh,2019,1000000.0,0.0,0.0,0.0,0.0,"(1, 1)"
5236,Befund,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5237,BetKing,United Kingdom,0,6500000.0,0.0,0.0,0.0,0.0,"(0, 2)"
5238,BitCrystals,Switzerland,0,205103.0,0.0,0.0,0.0,0.0,"(4, 0)"
5239,Bitsoko,Kenya,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5240,Brisk Pass,Germany,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5241,BTCsearch,Russian Federation,2017,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5242,Cobol Network,Russian Federation,0,5371000.0,0.0,0.0,0.0,0.0,"(0, 2)"
5243,CryptoBite Coin,United Arab Emirates,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5244,CryptoPing,Spain,0,2742420.0,0.0,0.0,0.0,0.0,"(3, 0)"
5246,Cypher,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5247,Decibels,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5248,Dome Platform,Ukraine,2017,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5249,EncryptoTel,Russian Federation,0,4429212.0,0.0,0.0,0.0,0.0,"(2, 1)"
5250,Energizium,United States,0,63173.0,0.006,0.004,0.0,0.002,"(0, 0)"
5251,Engraved,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5252,Erotix,Netherlands,2018,220720.0,0.0,0.0,0.0,0.0,"(4, 0)"
5253,ETH Lottery,Seychelles,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5254,FineCoin,Estonia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5255,FitVitalik,Estonia,0,16138.0,0.0,0.0,0.0,0.0,"(1, 3)"
5256,folio.ninja,Australia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5257,Fornicoin,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5258,FSBT API Token,Latvia,0,10000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
5259,Fundaria,Ukraine,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5260,GAPro,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5261,GuideCTF,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5262,HedgeConnect,India,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5263,Hextracoin,United Arab Emirates,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5264,HireBits,India,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5265,Holy Coin,Romania,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5266,iFan,Bangladesh,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5267,Ivyn,Malta,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5268,Macroverse,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5269,Matox,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5270,NeuroBot,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5271,Nocta,Netherlands,2017,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5272,Polkadot,United States,0,145000000.0,0.0,0.0,0.0,0.0,"(2, 0)"
5273,reOrder,United States,0,50000.0,0.0,0.0,0.0,0.0,"(0, 0)"
5274,Robocalls,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5275,ROYAL CAPITAL,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5276,SKYHOPECOIN,United States,2018,0.0,0.006,0.0,0.004,0.002,"(4, 4)"
5277,StabiX,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5278,The Praetorian Group,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5279,TokenCard,United Kingdom,0,12782000.0,0.0,0.0,0.0,0.0,"(0, 2)"
5280,TokenSpeed,Singapore,0,654000.0,0.0,0.0,0.0,0.0,"(3, 3)"
5281,TribeToken,Netherlands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5282,triumland,Indonesia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5283,U.CASH,Canada,2017,113656873.0,0.004,0.0,0.004,0.0,"(2, 0)"
5284,Umbrella Coin,United States,2017,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5285,Verto Exchange Token,Canada,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5286,VOISE,Spain,0,646519.0,0.0,0.0,0.0,0.0,"(3, 3)"
5287,White Crypto City,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5288,Wi-Fi Global,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5289,WIRE-X,Netherlands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5290,Acuitty,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5291,Argonium,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5292,Bitnxt Coin,Denmark,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5293,Bitpark Coin,Japan,0,291956.0,0.0,0.0,0.0,0.0,"(1, 2)"
5294,Blockchain Capital,United States,0,10000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
5295,Coconuts,Japan,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5296,CryptoDime,United Kingdom,0,9000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
5297,CyberX,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5298,Droplex,Spain,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5299,Empire Card,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5300,ETHACE,Swaziland,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5301,EventRabbt,Nigeria,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5302,EXXO,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5303,Fatum,"Hong Kong SAR, China",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5304,Flowfeed,Australia,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5305,FoxCasino,Gibraltar,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5306,Hamilton,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5307,Hashtoken,Poland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5308,Idea Jump,United States,0,28750.0,0.0,0.0,0.0,0.0,"(4, 1)"
5309,Karbon,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5310,KNOWS,Costa Rica,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5312,Machtcoin,United States,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5313,Malaysia 370 Movie,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5314,MRAToken,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5315,MyOddz,Panama,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5316,QI,"Hong Kong SAR, China",0,2497966.0,0.0,0.0,0.0,0.0,"(3, 1)"
5317,Rados,Turkey,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5318,Ricona,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5319,Silkos,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5320,SMHC Coin,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5321,Solomon Exchange,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5322,SunMultiwallet,Poland,0,0.0,0.004,0.0,0.0,0.004,"(4, 4)"
5323,TGIC,Poland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5324,ThankYou,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5325,Thundercoin,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5326,uquid,United Kingdom,0,17700000.0,0.0,0.0,0.0,0.0,"(0, 2)"
5327,Ziber,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5328,Arcade City,United States,0,635000.0,0.0,0.0,0.0,0.0,"(3, 3)"
5330,BioPayCoin,United States,2017,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5331,ClickGem,Belize,0,12240000.0,0.0,0.0,0.0,0.0,"(0, 2)"
5332,Corusblock,Belgium,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5333,DOLECOIN,United States,0,0.0,0.006,0.0,0.004,0.002,"(4, 4)"
5334,Dolos,South Africa,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5335,Ethereum Movie Venture,Switzerland,0,1800000.0,0.0,0.0,0.0,0.0,"(3, 1)"
5336,Extreme Sportsbook,Belarus,0,3612015.0,0.0,0.0,0.0,0.0,"(2, 1)"
5337,FactR,"Hong Kong SAR, China",2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5338,FemaleToken,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5339,Gift Token,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5340,Habricks,Belarus,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5341,HorseCoin,Romania,2018,5648.0,0.002,0.0,0.002,0.0,"(4, 2)"
5342,Island Coin Gold,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5343,MakeItViral,Italy,0,9000.0,0.0,0.0,0.0,0.0,"(4, 2)"
5344,MDCN,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5345,Monkey Capital,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5346,MOOVER,India,0,50918694.0,0.011,0.0,0.011,0.0,"(2, 0)"
5347,Novex,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5348,Raiden Network,Germany,0,33407260.0,0.0,0.0,0.0,0.0,"(2, 0)"
5349,RENBDO,United Kingdom,2019,27351872.0,0.0,0.0,0.0,0.0,"(0, 2)"
5350,ReposalNetwork,Netherlands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5351,Sphre AIR,United Kingdom,0,5272732.0,0.002,0.0,0.002,0.0,"(0, 2)"
5353,T8Coin,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5354,Tettix,Singapore,0,1600.0,0.0,0.0,0.0,0.0,"(4, 2)"
5355,TewTew,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5356,V-Coins,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5357,Zen Protocol,United Kingdom,0,46000000.0,0.002,0.0,0.0,0.002,"(2, 0)"
5358,7ype,United Kingdom,2017,240872.0,0.0,0.0,0.0,0.0,"(0, 3)"
5359,Aamicoin,United Kingdom,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5360,Allend,Finland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5361,Anna,France,2017,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5362,Aragon,Spain,0,25000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
5363,BattleDrome,United States,0,726000.0,0.0,0.0,0.0,0.0,"(1, 1)"
5365,Bitfinite,Turkey,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5367,Blockpay,Switzerland,0,538360.0,0.0,0.0,0.0,0.0,"(3, 3)"
5368,E4ROW,Israel,0,400000.0,0.0,0.0,0.0,0.0,"(3, 3)"
5369,Etheroll,United Kingdom,0,363497.0,0.0,0.0,0.0,0.0,"(1, 2)"
5370,Icoico,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5371,MEDICOIN,"Hong Kong SAR, China",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5372,Nacreous,United Arab Emirates,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5373,RANK,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5374,SPARK COIN,Malaysia,0,10560000.0,0.0,0.0,0.0,0.0,"(0, 2)"
5375,The Number One Dime,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5376,TurboTradeCoin,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5377,W3coins,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5378,AEN,Netherlands,0,5970000.0,0.0,0.0,0.0,0.0,"(0, 2)"
5379,Binance,Japan,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5380,Blockchain Traded Fund,United States,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5381,CoinBet,"Hong Kong SAR, China",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5382,Cryptex Network,United States,2017,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5383,Cryptodruid,Turkey,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5384,Dibbs,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5385,Driiven,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5386,Emiratecoin,Malaysia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5387,Fairgrounds,Netherlands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5388,First Token Asia,Belarus,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5389,FuckToken,Belarus,0,88800.0,0.0,0.0,0.0,0.0,"(2, 2)"
5390,Future Coin Light,Latvia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5392,MCAP,United States,0,44287318.0,0.006,0.0,0.0,0.006,"(2, 0)"
5393,Natcoin,Indonesia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5394,Newbium,France,0,38180.0,0.0,0.0,0.0,0.0,"(4, 1)"
5395,Rainbow Currency,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5396,SKinCoin,Russian Federation,0,3292183.0,0.0,0.0,0.0,0.0,"(2, 1)"
5397,TrustedHealth,Estonia,0,1250000.0,0.0,0.0,0.0,0.0,"(1, 1)"
5398,Vuulr,Singapore,0,400000.0,0.0,0.0,0.0,0.0,"(3, 3)"
5399,AchieveCoin,Canada,2018,0.0,0.004,0.0,0.004,0.0,"(4, 4)"
5400,Agricoin,Indonesia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5401,Beyond The Void,France,0,291956.0,0.0,0.0,0.0,0.0,"(1, 2)"
5402,Bolenum,Nigeria,0,19121.0,0.0,0.0,0.0,0.0,"(1, 3)"
5403,CruCoins,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5404,CryptoChip,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5405,Ethereum Metal,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5406,Ethereum Sweepstakes,Costa Rica,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5407,FAPcoin,Indonesia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5408,Pandalancer,Canada,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5409,RegalCoin,"Hong Kong SAR, China",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5410,The Legends Room,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5411,Acme Network,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5412,altOWL,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5414,CarVDB,Bulgaria,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5415,Credits,Singapore,2018,20000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
5416,Dochain,China,0,1306290.0,0.0,0.0,0.0,0.0,"(1, 1)"
5417,iDice,Belarus,0,2500000.0,0.0,0.0,0.0,0.0,"(3, 0)"
5418,Imperium,Switzerland,2017,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5419,Orada,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5420,TomahawkCoin,United States,2017,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5421,YOYOW,China,0,4364760.0,0.0,0.0,0.0,0.0,"(2, 1)"
5422,300 Token,"Hong Kong SAR, China",0,16724.0,0.0,0.0,0.0,0.0,"(1, 3)"
5423,Hungry Panda Games,"Hong Kong SAR, China",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
